,sentence,label
5578,The think themselves the best on the.,1
5579,The think himself the most wealthy on the.,0
5580,and ran themselves into.,1
5581,and ran himself into.,0
5582,from think very highly of themselves.,1
5583,I gave myself the of.,1
5584,She hit myself with a.,0
5585,She hit herself with a.,1
5586,blew the up.,1
5587,blew up the.,1
5588,blew it up.,1
5589,blew up it.,1
5590,Who do you wonder what bought?,0
5591,I wonder what bought.,1
5592,Toothbrush the is blue.,0
5593,Cheese love.,1
5594,The dancing of broke my.,1
5595,loves.,1
5596,I think loves.,1
5597,that believes I think loves.,1
5598,left.,1
5599,and left.,1
5600,",, , and left.",1
5601,Who do you think that will question first?,1
5602,Who do you think will question first?,1
5603,Who do you think will question first?,1
5604,Who do you think that will question first?,0
5605,I expect soon to see the.,1
5606,I expect to see the soon.,1
5607,I expect to soon see the.,1
5608,I expect more than to double my.,0
5609,I expect to double more than my.,0
5610,I expect to double my more than.,0
5611,I expect to more than double my.,1
5612,Who did you see in?,1
5613,You are taller than me.,1
5614,My red is.,0
5615,Who do you think that?,0
5616,My wanted to quickly leave the.,1
5617,carrots.,0
5618,sang to himself.,1
5619,to.,0
5620,loves herself in blue.,1
5621,should be able to defend himself.,1
5622,should be able to defend herself.,1
5623,I hope will hurt themselves.,1
5624,I hope will hurt himself.,1
5625,Don't hit yourself!,1
5626,She is dancing.,1
5627,They are dancing.,1
5628,The is dancing.,1
5629,The are dancing.,1
5630,The met to discuss the.,1
5631,cooked and ate the.,1
5632,and cooked the.,1
5633,He put the.,1
5634,He put in the.,1
5635,I gave my a birthday.,1
5636,I gave a birthday to my.,1
5637,Where do you guys live at?,1
5638,It is obvious to everybody that likes.,1
5639,The loved peanut.,1
5640,The puppy loved peanut.,1
5641,The loved peanut.,1
5642,The green loved.,0
5643,The in loved.,0
5644,The loved peanut.,0
5645,went to the.,1
5646,The went to the.,1
5647,went to the.,0
5648,To the kissed the.,0
5649,The of the bothered the.,1
5650,is an important.,1
5651,the of the.,1
5652,is a great to live.,1
5653,'s is an axe.,1
5654,mother attractive.,1
5655,'s is.,1
5656,said that of intrigued her.,1
5657,ate the.,0
5658,The ate the.,1
5659,ate the.,1
5660,The ate the.,1
5661,I ate.,0
5662,I ate the.,1
5663,I ate.,1
5664,I ate the.,1
5665,He is filled with.,1
5666,I doubt his.,1
5667,The dastardly surgeon stole the's.,1
5668,I asked the.,1
5669,I asked if you knew the.,1
5670,I hit the.,1
5671,I spared him the.,1
5672,I put the the.,0
5673,I put the in the.,1
5674,I gave the to.,1
5675,I gave the.,1
5676,I told the.,1
5677,I told that the was cancelled.,1
5678,I told the to.,1
5679,The Canadian uses a parliamentary of.,1
5680,The Canadian bought himself a.,1
5681,The prudish didn't enjoy looking at the.,1
5682,We keep those censored of the to protect the of the.,1
5683,bought some for her.,1
5684,bought some for her.,1
5685,bought her some.,0
5686,I gave.,1
5687,I don't give a.,1
5688,gives freely of his.,1
5689,gave his.,1
5690,gives to.,1
5691,", I gave last.",1
5692,The loved his.,1
5693,I saw these and those smoking.,1
5694,I am drinking and eating a.,1
5695,We went through the and over the.,1
5696,The whose I hit last sued me.,1
5697,The big from has often said that he gave to.,1
5698,The killed the with the.,1
5699,We ate at a really fancy.,1
5700,We ate at.,0
5701,Big of are what I like.,1
5702,The big was kissed by the.,1
5703,The drooling kissed the big.,1
5704,and the went to the.,1
5705,and very blue went to the.,0
5706,loved and hated phonology.,1
5707,The with is hot.,0
5708,The hopped over the.,1
5709,I haven't seen this before.,1
5710,will never sing at.,1
5711,The carefully inspected the.,1
5712,Every always knows the of her favorite.,1
5713,The put her on the plastic.,1
5714,The very young walked from to the.,1
5715,paid a for a of.,1
5716,drive rather quickly.,1
5717,A with the right can fool the easily.,1
5718,The might the in the.,1
5719,Those should diligently daily.,1
5720,The latest on dieting always warns about the of too much.,1
5721,That annoying was dripping constantly for.,1
5722,Marian if the from will ever arrive.,1
5723,I said that should do some from the.,1
5724,That in the really.,1
5725,The that syntactic reveals the inner of emboldened the already much too cocky.,1
5726,I bought the in the.,1
5727,I put the in the.,1
5728,I mailed the to.,1
5729,I knew the with the brown.,1
5730,said went to the quickly.,1
5731,I discovered an old English.,1
5732,gave the to.,1
5733,got a from.,1
5734,He blew out the.,1
5735,He turned off the.,1
5736,He blew up the.,1
5737,He rode out the.,1
5738,kissed quietly the.,0
5739,left quietly every.,1
5740,says that lies to his a.,1
5741,The puppy licked the's.,1
5742,It is raining.,1
5743,fine.,1
5744,That's of.,1
5745,kissed the's.,1
5746,danced a jolly.,1
5747,said that the was overgrown.,1
5748,cut the with a.,1
5749,We drove all the to.,1
5750,tagged with a on.,1
5751,The big from loves with.,1
5752,rode a bright from.,1
5753,The plucky kicked a can of from to.,1
5754,said sang the with.,1
5755,said sang the from.,1
5756,The of with the bright red.,1
5757,hinted stole the deftly.,1
5758,The extremely tired hated syntactic with a.,1
5759,Many have claimed bottled thirst best.,1
5760,Networking helps you grow your.,1
5761,I didn't read a single the whole I was in the.,1
5762,I did not have a red.,1
5763,wrote a fine on.,1
5764,hit herself on the with a.,1
5765,Herself hit on the with a.,0
5766,believes any of.,1
5767,knew that there would be a of himself hanging in the.,1
5768,"Although he loves, is not a big of.",1
5769,His gives the.,1
5770,is.,1
5771,was originally named.,1
5772,with a and did so too.,1
5773,The and with.,1
5774,I am frightened of.,1
5775,I am afraid of.,1
5776,I am of.,1
5777,I fear.,1
5778,I like circus.,1
5779,I am afraid of and of without.,1
5780,I am frightened of and of without.,1
5781,"is very serious about, but less so than.",1
5782,The of with a red from by takes a very long to read.,1
5783,the of with a red from by takes a very long to read.,1
5784,the of from with a red by takes a very long to read.,1
5785,the of from by with a red takes a very long to read.,1
5786,the of by from with a red takes a very long to read.,1
5787,the of by with a red from takes a very long to read.,1
5788,the of with a red by from takes a very long to read.,1
5789,the with a red of from by takes a very long to read.,0
5790,the with a red from of by takes a very long to read.,0
5791,the with a red from by of takes a very long to read.,0
5792,the of with a red and with a blue takes a very long to read.,1
5793,the of and of from takes a very long to read.,1
5794,the one of with a red takes a very long to read.,0
5795,I loved the intensely with all my.,1
5796,I loved intensely the with all my.,0
5797,I loved the the intensely with all my.,0
5798,loved the intensely and did so half heartedly.,1
5799,did so the.,0
5800,fears.,1
5801,is afraid of.,1
5802,Two or three take a very long to read.,1
5803,Two or boring take a very long to read.,0
5804,The red with the stripes looks good on.,1
5805,The ugly from found of in the.,1
5806,never keeps her in the correct.,1
5807,walked to in the last.,1
5808,wrote a of in for.,1
5809,with of old lined up behind the of the with the leaky.,1
5810,That abound in worries me greatly.,1
5811,No one understands that explain the little understood of the infinite of.,1
5812,My favorite is a with simple and complicated.,1
5813,got a on from the disgruntled of from.,1
5814,The of syntax with the red bores of in.,1
5815,The red of obscene from shocked the puritan of the with the quite thoroughly.,1
5816,The biggest in the said that danced an Irish from to on.,1
5817,A burlap of with fell on the of with the terrible in from the twelfth.,1
5818,The bright green was filled to the with the most boring from a prestigious of with a moderately large.,1
5819,The of the is dark black.,1
5820,The of the is leaking.,1
5821,The of the standing over there impressed me greatly.,1
5822,The's is dark black.,1
5823,The's is leaking.,1
5824,The standing over there's impressed me greatly.,1
5825,The's over there hat impressed me greatly.,0
5826,the standing over there's the impressed me greatly.,0
5827,The.,1
5828,is a linguistics.,1
5829,said that danced.,1
5830,wants to leave.,1
5831,thinks that loves him.,1
5832,selling their caused the of 1929.,1
5833,For to love that is a.,1
5834,I said that signed my.,1
5835,I want Mary to sign my.,1
5836,I've never seen you eat.,1
5837,I know you ate.,1
5838,I've never seen you ate.,0
5839,I've never seen him eats.,0
5840,I've never seen him eat.,1
5841,I think that he eats asparagus.,1
5842,I want to eat.,1
5843,I want him to eat.,1
5844,I wonder if he eats asparagus.,1
5845,For him to eat is a.,1
5846,I asked for him to eat the.,1
5847,I think he will eat.,1
5848,asked if had run a.,1
5849,asked if had run a.,0
5850,asked had if run a.,0
5851,You can lead a to but will it drink?,1
5852,He will go.,1
5853,He goes.,1
5854,The has got.,1
5855,The blasted the across the.,1
5856,That loves dancing is evidenced by his shiny.,1
5857,The pumped the across the.,1
5858,believes the to be a hungry.,1
5859,had said for to leave.,1
5860,saw holding the.,1
5861,thinks that should eat.,1
5862,thinks that should eat.,1
5863,Linguistics like.,1
5864,said that loved his in the.,1
5865,wants you to study a new . assume to =.,1
5866,For to quarrel with frightened.,1
5867,No has ever beaten the.,1
5868,Some has ever beaten the.,0
5869,Every has ever beaten the.,0
5870,hates.,1
5871,Rosemary.,0
5872,smiled.,1
5873,smiled the.,0
5874,gave the a.,1
5875,gave the.,0
5876,gave a.,0
5877,hit.,1
5878,accidentally broke the.,1
5879,likes.,1
5880,saw the.,1
5881,frightens.,1
5882,kept her syntax.,1
5883,The hit.,1
5884,The hates.,1
5885,went to.,1
5886,was given the margarita.,1
5887,gave the.,1
5888,received a from.,1
5889,gave the syntax.,1
5890,came directly from.,1
5891,is in's finest.,1
5892,hacked the apart with an.,1
5893,This will open the to the.,1
5894,He bought these for.,1
5895,She cooked.,1
5896,placed the.,0
5897,put the on the.,1
5898,put the on the with a of.,1
5899,loves.,1
5900,loves.,0
5901,loves.,0
5902,It rained.,1
5903,It snowed.,1
5904,It hailed.,1
5905,That loves is likely.,1
5906,It is likely that likes.,1
5907,I put a on it.,1
5908,It bit me on the.,1
5909,sent an.,1
5910,hit a to.,1
5911,Jaime danced a.,1
5912,rubbed the with a garlic.,1
5913,It is raining in.,1
5914,The left with his.,1
5915,I played a on my.,1
5916,Molly gave a.,1
5917,gave a to the in the.,1
5918,ate a.,1
5919,at the.,1
5920,looked at a fire.,1
5921,asked a.,1
5922,asked if likes.,1
5923,I feel it is unfortunate that is so vulgar these.,1
5924,That hates is mysterious.,1
5925,smiled the.,0
5926,placed the on the.,0
5927,placed on the.,0
5928,placed the the on the.,0
5929,The placed the with the.,0
5930,placed the the.,0
5931,bit the.,1
5932,forgave.,1
5933,The rides the.,1
